"review_id","order_id","customer_id","product_id","product_name","category","store_region","rating","sentiment_label","review_date","review_text","verified_purchase"
"REV_000116","ORD_028129","CUST_01930","PRD_106","Smart Speaker Voice Control Classic","Electronics","Online","4","Positive","2023-12-23","Sound quality is crystal clear, even at high volumes. Very well packaged — no damage at all.","True"
"REV_000117","ORD_029436","CUST_02628","PRD_130","Portable Translator Device Plus","Electronics","Campania","2","Negative","2023-10-31","Delivery driver left it with a neighbour without asking. Tracking showed delivered but I never received anything. The item arrived damaged — the packaging was completely crushed.","True"
"REV_000118","ORD_028180","CUST_04828","PRD_071","Vertical Garden Wall Planter Classic","Home & Garden","Online","3","Neutral","2024-12-22","Assembly was straightforward and took about 15 minutes. Instructions could be clearer. Some features are good, others are a bit disappointing.","True"
"REV_000119","ORD_022835","CUST_04066","PRD_109","Smart Doorbell Camera Mini","Electronics","Sardegna","2","Negative","2023-01-05","Sound quality is terrible — tinny and distorted at any volume. Arrived with the wrong accessories — not as advertised. The build quality is very poor — feels like it will break easily. Overheats within 30 minutes of use.","True"
"REV_000120","ORD_018665","CUST_03691","PRD_028","External SSD 1TB Plus","Electronics","Marche","5","Positive","2022-06-13","Build quality feels solid and premium for the price. Delivery was faster than expected — arrived the next day. Much lighter than I expected which is great for daily use.","False"
"REV_000121","ORD_008045","CUST_04699","PRD_176","Multi-Port Fast Charger 65W Pro","Electronics","Online","5","Positive","2022-07-12","Five stars without hesitation. Highly satisfied with my purchase.","True"
"REV_000122","ORD_002115","CUST_03284","PRD_028","External SSD 1TB Plus","Electronics","Online","5","Positive","2023-04-03","Image quality blew me away — so sharp and detailed. Much lighter than I expected which is great for daily use.","True"
"REV_000123","ORD_042495","CUST_01619","PRD_029","Genuine Leather Wallet Slim","Clothing & Apparel","Online","5","Positive","2024-08-30","This is now my go-to brand for this type of product. The zip and buttons feel sturdy, not cheap at all. Perfect fit — I ordered my usual size and it was spot on.","True"
"REV_000124","ORD_020407","CUST_00540","PRD_098","Rain Boots Rubber Printed Lite","Clothing & Apparel","Puglia","5","Positive","2022-05-22","Ordered online and collected from the Lecce location — very smooth. Five stars without hesitation. Customer service was helpful when I had a question.","True"
"REV_000125","ORD_012486","CUST_03118","PRD_183","Dried Porcini Mushrooms 50g Lite","Food & Beverage","Sardegna","5","Positive","2023-06-15","Freshness is evident from the moment you open the packaging. My family loved it, even the picky eaters. I've tried many similar products and this is by far the best. Perfect balance of sweet and savoury.","True"
"REV_000126","ORD_035059","CUST_02630","PRD_168","Collagen Protein Powder Vanilla v2","Food & Beverage","Lombardia","1","Negative","2022-02-07","The product arrived with only two weeks until expiry — unacceptable. The portion size is much smaller than implied by the packaging. The wrong item was delivered and returning it has been a nightmare. Tracking showed delivered but I never received anything.","True"
"REV_000127","ORD_028053","CUST_04501","PRD_081","Relaxed Linen Shirt Lite","Clothing & Apparel","Veneto","5","Positive","2024-01-24","Lightweight yet surprisingly warm — ideal for layering. The zip and buttons feel sturdy, not cheap at all.","True"
"REV_000128","ORD_003381","CUST_02540","PRD_143","Waterproof Dry Bag 20L v2","Sports & Outdoors","Puglia","5","Positive","2024-06-14","Lightweight and easy to pack for travel. My recovery time has noticeably improved since using this. Very well packaged — no damage at all.","False"
"REV_000129","ORD_037013","CUST_00246","PRD_070","Silk Blouse Elegant Mini","Clothing & Apparel","Trentino-Alto Adige","3","Neutral","2023-03-13","Instructions could be clearer. Average quality — neither impressed nor disappointed. Functional but lacks the premium feel I expected.","True"
"REV_000130","ORD_037345","CUST_00058","PRD_067","Ceramic Planter Set 3-Piece Classic","Home & Garden","Sardegna","3","Neutral","2024-11-17","Assembly was straightforward and took about 15 minutes. Setup took longer than it should have.","True"
"REV_000131","ORD_004574","CUST_04366","PRD_172","Extra Virgin Olive Oil DOP 500ml Elite","Food & Beverage","Campania","3","Neutral","2024-02-02","Packaging was damaged and the contents had spilled. The flavour is absolutely delicious — rich and well-balanced. Mixed feelings about this one — pros and cons.","True"
"REV_000132","ORD_032593","CUST_03634","PRD_094","Tailored Blazer Modern Fit Lite","Clothing & Apparel","Online","3","Neutral","2023-12-30","Acceptable quality — meets the basic requirements. The product is decent for the price. OK product overall — a few minor issues but nothing major.","False"
"REV_000133","ORD_027466","CUST_00020","PRD_103","Retro Gaming Console Mini Mini","Electronics","Umbria","3","Neutral","2024-10-21","Works fine but feels a bit plasticky. Not bad for the price — sets realistic expectations.","True"
"REV_000134","ORD_022722","CUST_00744","PRD_135","Tailored Blazer Modern Fit Classic","Clothing & Apparel","Calabria","2","Negative","2022-06-07","The colour faded after just two washes. Stitching came undone within a week of wearing.","True"
"REV_000135","ORD_032804","CUST_00373","PRD_123","Lightweight Slip-On Loafers Mini","Clothing & Apparel","Veneto","5","Positive","2022-01-28","The Verona staff recommended this and they were absolutely right. Colours are exactly as shown in the photos. Very comfortable to wear all day long. Would definitely recommend to friends and family.","True"
"REV_000136","ORD_012896","CUST_02746","PRD_027","Bamboo Cutting Board Set v2","Home & Garden","Veneto","4","Positive","2025-01-14","The team at the Veneto store were really knowledgeable. Very easy to clean and maintain. Great seller — fast shipping and good communication.","True"
"REV_000137","ORD_019795","CUST_03113","PRD_176","Multi-Port Fast Charger 65W Pro","Electronics","Online","1","Negative","2023-12-07","Sound quality is terrible — tinny and distorted at any volume. Screen has dead pixels that appeared within days.","False"
"REV_000138","ORD_027644","CUST_02071","PRD_088","Freeze-Dried Fruit Mix 200g Pro","Food & Beverage","Marche","2","Negative","2022-09-23","Package was left outside in the rain. Tracking showed delivered but I never received anything. Still waiting for a resolution from customer services. The taste was nothing like described — completely different flavour profile.","True"
"REV_000139","ORD_029890","CUST_04333","PRD_025","Dried Porcini Mushrooms 50g Plus","Food & Beverage","Veneto","1","Negative","2024-01-02","Still waiting for a resolution from customer services. Clearly not fresh — the product was already stale when it arrived.","True"
"REV_000140","ORD_037809","CUST_01023","PRD_001","Trekking Pole Pair Collapsible","Sports & Outdoors","Online","3","Neutral","2022-10-18","Took a little longer than expected to arrive. Average quality — neither impressed nor disappointed.","True"
"REV_000141","ORD_001634","CUST_01859","PRD_009","Desktop Microphone Studio v2","Electronics","Emilia-Romagna","3","Neutral","2023-09-09","Instructions could be clearer. The size runs slightly larger than expected.","True"
"REV_000142","ORD_008567","CUST_03142","PRD_006","Neoprene Dumbbell Pair 5kg v2","Sports & Outdoors","Online","5","Positive","2024-10-14","Customer service was helpful when I had a question. Great seller — fast shipping and good communication. Durable construction — this is clearly built to last.","True"
"REV_000143","ORD_034265","CUST_03724","PRD_094","Tailored Blazer Modern Fit Lite","Clothing & Apparel","Veneto","4","Positive","2022-07-29","Ordered online and collected from the Verona location — very smooth. The stitching is neat and everything looks well-made. The zip and buttons feel sturdy, not cheap at all. Highly satisfied with my purchase.","True"
"REV_000144","ORD_011931","CUST_00635","PRD_036","Recycled Fabric Backpack Pro","Clothing & Apparel","Online","5","Positive","2022-01-25","Great seller — fast shipping and good communication. Washes well and hasn't shrunk or faded at all.","True"
"REV_000145","ORD_027626","CUST_01591","PRD_183","Dried Porcini Mushrooms 50g Lite","Food & Beverage","Online","5","Positive","2023-05-27","Would definitely recommend to friends and family. My family loved it, even the picky eaters. Great seller — fast shipping and good communication.","True"
"REV_000146","ORD_006981","CUST_02607","PRD_138","Vegan Protein Shake Chocolate Mini","Food & Beverage","Marche","4","Positive","2023-12-22","Perfect balance of sweet and savoury. Exactly as described — no surprises. Packaging is eco-friendly and keeps everything fresh. Very well packaged — no damage at all.","True"
"REV_000147","ORD_036824","CUST_00123","PRD_195","RGB LED Light Strip 5m Pro","Electronics","Online","5","Positive","2024-03-13","Will definitely be ordering again. Very well packaged — no damage at all. The noise cancellation is genuinely impressive.","True"
"REV_000148","ORD_004732","CUST_00024","PRD_200","Stainless Steel Water Bottle 1L Pro","Home & Garden","Friuli-Venezia Giulia","5","Positive","2024-07-25","My plants are thriving since I started using this. Sturdy construction — feels like it will last for years. The design complements my home decor perfectly.","False"
"REV_000149","ORD_040186","CUST_01921","PRD_180","Almond Butter Crunchy 340g Elite","Food & Beverage","Calabria","5","Positive","2024-12-27","Would definitely recommend to friends and family. Five stars without hesitation. Exactly as described — no surprises. Freshness is evident from the moment you open the packaging.","True"
"REV_000150","ORD_040925","CUST_01383","PRD_088","Freeze-Dried Fruit Mix 200g Pro","Food & Beverage","Campania","2","Negative","2024-12-13","Clearly not fresh — the product was already stale when it arrived. The product arrived with only two weeks until expiry — unacceptable. Delivery driver left it with a neighbour without asking.","True"
"REV_000151","ORD_017040","CUST_04488","PRD_108","Stainless Steel Water Bottle 1L Plus","Home & Garden","Online","2","Negative","2022-11-05","The wrong item was delivered and returning it has been a nightmare. Scratched my floor during assembly. The measurements listed were completely inaccurate. Delivery driver left it with a neighbour without asking.","True"
"REV_000152","ORD_000843","CUST_02199","PRD_065","Artisan Dark Chocolate 85% Cacao Plus","Food & Beverage","Online","5","Positive","2024-02-02","Really high quality ingredients — you can taste the difference. The flavour is absolutely delicious — rich and well-balanced. Would definitely recommend to friends and family. Perfect balance of sweet and savoury.","True"
